Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Spain,ESP,2011,"Population, age 22, male",SP.POP.AG22.MA.UN,243076
Spain,ESP,2010,"Population, age 22, male",SP.POP.AG22.MA.UN,249669
Spain,ESP,2009,"Population, age 22, male",SP.POP.AG22.MA.UN,258090
Spain,ESP,2008,"Population, age 22, male",SP.POP.AG22.MA.UN,267945
Spain,ESP,2007,"Population, age 22, male",SP.POP.AG22.MA.UN,278627
Spain,ESP,2006,"Population, age 22, male",SP.POP.AG22.MA.UN,289281
Spain,ESP,2005,"Population, age 22, male",SP.POP.AG22.MA.UN,299242
Spain,ESP,2004,"Population, age 22, male",SP.POP.AG22.MA.UN,308331
Spain,ESP,2003,"Population, age 22, male",SP.POP.AG22.MA.UN,316572
Spain,ESP,2002,"Population, age 22, male",SP.POP.AG22.MA.UN,323760
Spain,ESP,2001,"Population, age 22, male",SP.POP.AG22.MA.UN,329713
Spain,ESP,2000,"Population, age 22, male",SP.POP.AG22.MA.UN,334320
Spain,ESP,1999,"Population, age 22, male",SP.POP.AG22.MA.UN,337464
Spain,ESP,1998,"Population, age 22, male",SP.POP.AG22.MA.UN,339177
Spain,ESP,1997,"Population, age 22, male",SP.POP.AG22.MA.UN,339707
Spain,ESP,1996,"Population, age 22, male",SP.POP.AG22.MA.UN,339427
Spain,ESP,1995,"Population, age 22, male",SP.POP.AG22.MA.UN,338633
Spain,ESP,1994,"Population, age 22, male",SP.POP.AG22.MA.UN,337338
Spain,ESP,1993,"Population, age 22, male",SP.POP.AG22.MA.UN,335545
Spain,ESP,1992,"Population, age 22, male",SP.POP.AG22.MA.UN,333520
Spain,ESP,1991,"Population, age 22, male",SP.POP.AG22.MA.UN,331586
Spain,ESP,1990,"Population, age 22, male",SP.POP.AG22.MA.UN,329942
Spain,ESP,2015,"Population, age 22, total",SP.POP.AG22.TO.UN,442733
Spain,ESP,2013,"Population, age 22, total",SP.POP.AG22.TO.UN,456131
Spain,ESP,2012,"Population, age 22, total",SP.POP.AG22.TO.UN,463527
Spain,ESP,2011,"Population, age 22, total",SP.POP.AG22.TO.UN,473234
Spain,ESP,2010,"Population, age 22, total",SP.POP.AG22.TO.UN,486234
Spain,ESP,2009,"Population, age 22, total",SP.POP.AG22.TO.UN,502738
Spain,ESP,2008,"Population, age 22, total",SP.POP.AG22.TO.UN,522005
Spain,ESP,2007,"Population, age 22, total",SP.POP.AG22.TO.UN,542888
Spain,ESP,2006,"Population, age 22, total",SP.POP.AG22.TO.UN,563781
Spain,ESP,2005,"Population, age 22, total",SP.POP.AG22.TO.UN,583425
Spain,ESP,2004,"Population, age 22, total",SP.POP.AG22.TO.UN,601487
Spain,ESP,2003,"Population, age 22, total",SP.POP.AG22.TO.UN,617989
Spain,ESP,2002,"Population, age 22, total",SP.POP.AG22.TO.UN,632481
Spain,ESP,2001,"Population, age 22, total",SP.POP.AG22.TO.UN,644540
Spain,ESP,2000,"Population, age 22, total",SP.POP.AG22.TO.UN,653898
Spain,ESP,1999,"Population, age 22, total",SP.POP.AG22.TO.UN,660315
Spain,ESP,1998,"Population, age 22, total",SP.POP.AG22.TO.UN,663870
Spain,ESP,1997,"Population, age 22, total",SP.POP.AG22.TO.UN,665061
Spain,ESP,1996,"Population, age 22, total",SP.POP.AG22.TO.UN,664633
Spain,ESP,1995,"Population, age 22, total",SP.POP.AG22.TO.UN,663187
Spain,ESP,1994,"Population, age 22, total",SP.POP.AG22.TO.UN,660744
Spain,ESP,1993,"Population, age 22, total",SP.POP.AG22.TO.UN,657313
Spain,ESP,1992,"Population, age 22, total",SP.POP.AG22.TO.UN,653457
Spain,ESP,1991,"Population, age 22, total",SP.POP.AG22.TO.UN,649856
Spain,ESP,1990,"Population, age 22, total",SP.POP.AG22.TO.UN,646935
Spain,ESP,2015,"Population, age 23, female",SP.POP.AG23.FE.UN,219733
Spain,ESP,2013,"Population, age 23, female",SP.POP.AG23.FE.UN,228697
Spain,ESP,2012,"Population, age 23, female",SP.POP.AG23.FE.UN,233802
Spain,ESP,2011,"Population, age 23, female",SP.POP.AG23.FE.UN,240082
Spain,ESP,2010,"Population, age 23, female",SP.POP.AG23.FE.UN,247908
Spain,ESP,2009,"Population, age 23, female",SP.POP.AG23.FE.UN,257408
Spain,ESP,2008,"Population, age 23, female",SP.POP.AG23.FE.UN,268194
Spain,ESP,2007,"Population, age 23, female",SP.POP.AG23.FE.UN,279495
Spain,ESP,2006,"Population, age 23, female",SP.POP.AG23.FE.UN,290262
Spain,ESP,2005,"Population, age 23, female",SP.POP.AG23.FE.UN,299708
Spain,ESP,2004,"Population, age 23, female",SP.POP.AG23.FE.UN,307573
Spain,ESP,2003,"Population, age 23, female",SP.POP.AG23.FE.UN,313974
Spain,ESP,2002,"Population, age 23, female",SP.POP.AG23.FE.UN,318958
Spain,ESP,2001,"Population, age 23, female",SP.POP.AG23.FE.UN,322706
Spain,ESP,2000,"Population, age 23, female",SP.POP.AG23.FE.UN,325377
Spain,ESP,1999,"Population, age 23, female",SP.POP.AG23.FE.UN,326936
Spain,ESP,1998,"Population, age 23, female",SP.POP.AG23.FE.UN,327372
Spain,ESP,1997,"Population, age 23, female",SP.POP.AG23.FE.UN,326913
Spain,ESP,1996,"Population, age 23, female",SP.POP.AG23.FE.UN,325865
Spain,ESP,1995,"Population, age 23, female",SP.POP.AG23.FE.UN,324474
Spain,ESP,1994,"Population, age 23, female",SP.POP.AG23.FE.UN,322774
Spain,ESP,1993,"Population, age 23, female",SP.POP.AG23.FE.UN,320786
Spain,ESP,1992,"Population, age 23, female",SP.POP.AG23.FE.UN,318718
Spain,ESP,1991,"Population, age 23, female",SP.POP.AG23.FE.UN,316812
Spain,ESP,1990,"Population, age 23, female",SP.POP.AG23.FE.UN,315206
Spain,ESP,2015,"Population, age 23, male",SP.POP.AG23.MA.UN,232368
Spain,ESP,2014,"Population, age 23, male",SP.POP.AG23.MA.UN,237063
Spain,ESP,2013,"Population, age 23, male",SP.POP.AG23.MA.UN,241765
Spain,ESP,2012,"Population, age 23, male",SP.POP.AG23.MA.UN,246971
Spain,ESP,2011,"Population, age 23, male",SP.POP.AG23.MA.UN,253426
Spain,ESP,2010,"Population, age 23, male",SP.POP.AG23.MA.UN,261579
Spain,ESP,2009,"Population, age 23, male",SP.POP.AG23.MA.UN,271593
Spain,ESP,2008,"Population, age 23, male",SP.POP.AG23.MA.UN,283029
Spain,ESP,2007,"Population, age 23, male",SP.POP.AG23.MA.UN,295000
Spain,ESP,2006,"Population, age 23, male",SP.POP.AG23.MA.UN,306293
Spain,ESP,2005,"Population, age 23, male",SP.POP.AG23.MA.UN,316009
Spain,ESP,2004,"Population, age 23, male",SP.POP.AG23.MA.UN,323844
Spain,ESP,2003,"Population, age 23, male",SP.POP.AG23.MA.UN,329960
Spain,ESP,2002,"Population, age 23, male",SP.POP.AG23.MA.UN,334494
Spain,ESP,2001,"Population, age 23, male",SP.POP.AG23.MA.UN,337762
Spain,ESP,2000,"Population, age 23, male",SP.POP.AG23.MA.UN,340021
Spain,ESP,1999,"Population, age 23, male",SP.POP.AG23.MA.UN,341258
Spain,ESP,1998,"Population, age 23, male",SP.POP.AG23.MA.UN,341430
Spain,ESP,1997,"Population, age 23, male",SP.POP.AG23.MA.UN,340755
Spain,ESP,1996,"Population, age 23, male",SP.POP.AG23.MA.UN,339503
Spain,ESP,1995,"Population, age 23, male",SP.POP.AG23.MA.UN,337894
Spain,ESP,1994,"Population, age 23, male",SP.POP.AG23.MA.UN,335971
Spain,ESP,1993,"Population, age 23, male",SP.POP.AG23.MA.UN,333753
Spain,ESP,1992,"Population, age 23, male",SP.POP.AG23.MA.UN,331419
Spain,ESP,1991,"Population, age 23, male",SP.POP.AG23.MA.UN,329165
Spain,ESP,1990,"Population, age 23, male",SP.POP.AG23.MA.UN,327104
Spain,ESP,2015,"Population, age 23, total",SP.POP.AG23.TO.UN,452101
Spain,ESP,2013,"Population, age 23, total",SP.POP.AG23.TO.UN,470462
Spain,ESP,2012,"Population, age 23, total",SP.POP.AG23.TO.UN,480773
Spain,ESP,2011,"Population, age 23, total",SP.POP.AG23.TO.UN,493508
Spain,ESP,2010,"Population, age 23, total",SP.POP.AG23.TO.UN,509487
Spain,ESP,2009,"Population, age 23, total",SP.POP.AG23.TO.UN,529001
Spain,ESP,2008,"Population, age 23, total",SP.POP.AG23.TO.UN,551223
Spain,ESP,2007,"Population, age 23, total",SP.POP.AG23.TO.UN,574495
Spain,ESP,2006,"Population, age 23, total",SP.POP.AG23.TO.UN,596555
Spain,ESP,2005,"Population, age 23, total",SP.POP.AG23.TO.UN,615717
Spain,ESP,2004,"Population, age 23, total",SP.POP.AG23.TO.UN,631417
Spain,ESP,2003,"Population, age 23, total",SP.POP.AG23.TO.UN,643934
Spain,ESP,2002,"Population, age 23, total",SP.POP.AG23.TO.UN,653452
Spain,ESP,2001,"Population, age 23, total",SP.POP.AG23.TO.UN,660468
Spain,ESP,2000,"Population, age 23, total",SP.POP.AG23.TO.UN,665398
Spain,ESP,1999,"Population, age 23, total",SP.POP.AG23.TO.UN,668194
Spain,ESP,1998,"Population, age 23, total",SP.POP.AG23.TO.UN,668802
Spain,ESP,1997,"Population, age 23, total",SP.POP.AG23.TO.UN,667668
Spain,ESP,1996,"Population, age 23, total",SP.POP.AG23.TO.UN,665368
Spain,ESP,1995,"Population, age 23, total",SP.POP.AG23.TO.UN,662368
Spain,ESP,1994,"Population, age 23, total",SP.POP.AG23.TO.UN,658745
Spain,ESP,1993,"Population, age 23, total",SP.POP.AG23.TO.UN,654539
Spain,ESP,1992,"Population, age 23, total",SP.POP.AG23.TO.UN,650137
Spain,ESP,1991,"Population, age 23, total",SP.POP.AG23.TO.UN,645977
Spain,ESP,1990,"Population, age 23, total",SP.POP.AG23.TO.UN,642310
Spain,ESP,2015,"Population, age 24, female",SP.POP.AG24.FE.UN,224654
Spain,ESP,2013,"Population, age 24, female",SP.POP.AG24.FE.UN,236559
Spain,ESP,2012,"Population, age 24, female",SP.POP.AG24.FE.UN,243623
Spain,ESP,2011,"Population, age 24, female",SP.POP.AG24.FE.UN,251854
Spain,ESP,2010,"Population, age 24, female",SP.POP.AG24.FE.UN,261401
Spain,ESP,2009,"Population, age 24, female",SP.POP.AG24.FE.UN,272409
Spain,ESP,2008,"Population, age 24, female",SP.POP.AG24.FE.UN,284496
Spain,ESP,2007,"Population, age 24, female",SP.POP.AG24.FE.UN,296641
Spain,ESP,2006,"Population, age 24, female",SP.POP.AG24.FE.UN,307482
Spain,ESP,2005,"Population, age 24, female",SP.POP.AG24.FE.UN,316044
Spain,ESP,2004,"Population, age 24, female",SP.POP.AG24.FE.UN,321927
Spain,ESP,2003,"Population, age 24, female",SP.POP.AG24.FE.UN,325395
Spain,ESP,2002,"Population, age 24, female",SP.POP.AG24.FE.UN,326984
Spain,ESP,2001,"Population, age 24, female",SP.POP.AG24.FE.UN,327549
Spain,ESP,2000,"Population, age 24, female",SP.POP.AG24.FE.UN,327735
Spain,ESP,1999,"Population, age 24, female",SP.POP.AG24.FE.UN,327678
Spain,ESP,1998,"Population, age 24, female",SP.POP.AG24.FE.UN,327229
Spain,ESP,1997,"Population, age 24, female",SP.POP.AG24.FE.UN,326439
Spain,ESP,1996,"Population, age 24, female",SP.POP.AG24.FE.UN,325302
Spain,ESP,1995,"Population, age 24, female",SP.POP.AG24.FE.UN,323832
Spain,ESP,1994,"Population, age 24, female",SP.POP.AG24.FE.UN,322049
Spain,ESP,1993,"Population, age 24, female",SP.POP.AG24.FE.UN,320028
Spain,ESP,1992,"Population, age 24, female",SP.POP.AG24.FE.UN,317888
Spain,ESP,1991,"Population, age 24, female",SP.POP.AG24.FE.UN,315766
Spain,ESP,1990,"Population, age 24, female",SP.POP.AG24.FE.UN,313737
Spain,ESP,2015,"Population, age 24, male",SP.POP.AG24.MA.UN,237286
Spain,ESP,2014,"Population, age 24, male",SP.POP.AG24.MA.UN,243277
Spain,ESP,2013,"Population, age 24, male",SP.POP.AG24.MA.UN,249791
Spain,ESP,2012,"Population, age 24, male",SP.POP.AG24.MA.UN,257130
Spain,ESP,2011,"Population, age 24, male",SP.POP.AG24.MA.UN,265737
Spain,ESP,2010,"Population, age 24, male",SP.POP.AG24.MA.UN,275820
Spain,ESP,2009,"Population, age 24, male",SP.POP.AG24.MA.UN,287567
Spain,ESP,2008,"Population, age 24, male",SP.POP.AG24.MA.UN,300540
Spain,ESP,2007,"Population, age 24, male",SP.POP.AG24.MA.UN,313551
Spain,ESP,2006,"Population, age 24, male",SP.POP.AG24.MA.UN,325014
Spain,ESP,2005,"Population, age 24, male",SP.POP.AG24.MA.UN,333800
Spain,ESP,2004,"Population, age 24, male",SP.POP.AG24.MA.UN,339438
Spain,ESP,2003,"Population, age 24, male",SP.POP.AG24.MA.UN,342261
Spain,ESP,2002,"Population, age 24, male",SP.POP.AG24.MA.UN,342964
Spain,ESP,2001,"Population, age 24, male",SP.POP.AG24.MA.UN,342631
Spain,ESP,2000,"Population, age 24, male",SP.POP.AG24.MA.UN,342077
Spain,ESP,1999,"Population, age 24, male",SP.POP.AG24.MA.UN,341482
Spain,ESP,1998,"Population, age 24, male",SP.POP.AG24.MA.UN,340651
Spain,ESP,1997,"Population, age 24, male",SP.POP.AG24.MA.UN,339586
Spain,ESP,1996,"Population, age 24, male",SP.POP.AG24.MA.UN,338207
Spain,ESP,1995,"Population, age 24, male",SP.POP.AG24.MA.UN,336464
Spain,ESP,1994,"Population, age 24, male",SP.POP.AG24.MA.UN,334381
Spain,ESP,1993,"Population, age 24, male",SP.POP.AG24.MA.UN,332054
Spain,ESP,1992,"Population, age 24, male",SP.POP.AG24.MA.UN,329562
Spain,ESP,1991,"Population, age 24, male",SP.POP.AG24.MA.UN,327006
Spain,ESP,1990,"Population, age 24, male",SP.POP.AG24.MA.UN,324432
Spain,ESP,2015,"Population, age 24, total",SP.POP.AG24.TO.UN,461940
Spain,ESP,2013,"Population, age 24, total",SP.POP.AG24.TO.UN,486350
Spain,ESP,2012,"Population, age 24, total",SP.POP.AG24.TO.UN,500753
Spain,ESP,2011,"Population, age 24, total",SP.POP.AG24.TO.UN,517591
Spain,ESP,2010,"Population, age 24, total",SP.POP.AG24.TO.UN,537221
Spain,ESP,2009,"Population, age 24, total",SP.POP.AG24.TO.UN,559976
Spain,ESP,2008,"Population, age 24, total",SP.POP.AG24.TO.UN,585036
Spain,ESP,2007,"Population, age 24, total",SP.POP.AG24.TO.UN,610192
Spain,ESP,2006,"Population, age 24, total",SP.POP.AG24.TO.UN,632496
Spain,ESP,2005,"Population, age 24, total",SP.POP.AG24.TO.UN,649844
Spain,ESP,2004,"Population, age 24, total",SP.POP.AG24.TO.UN,661365
Spain,ESP,2003,"Population, age 24, total",SP.POP.AG24.TO.UN,667656
Spain,ESP,2002,"Population, age 24, total",SP.POP.AG24.TO.UN,669948
Spain,ESP,2001,"Population, age 24, total",SP.POP.AG24.TO.UN,670180
Spain,ESP,2000,"Population, age 24, total",SP.POP.AG24.TO.UN,669812
Spain,ESP,1999,"Population, age 24, total",SP.POP.AG24.TO.UN,669160
Spain,ESP,1998,"Population, age 24, total",SP.POP.AG24.TO.UN,667880
Spain,ESP,1997,"Population, age 24, total",SP.POP.AG24.TO.UN,666025
Spain,ESP,1996,"Population, age 24, total",SP.POP.AG24.TO.UN,663509
Spain,ESP,1995,"Population, age 24, total",SP.POP.AG24.TO.UN,660296
Spain,ESP,1994,"Population, age 24, total",SP.POP.AG24.TO.UN,656430
Spain,ESP,1993,"Population, age 24, total",SP.POP.AG24.TO.UN,652082
Spain,ESP,1992,"Population, age 24, total",SP.POP.AG24.TO.UN,647450
Spain,ESP,1991,"Population, age 24, total",SP.POP.AG24.TO.UN,642772
Spain,ESP,1990,"Population, age 24, total",SP.POP.AG24.TO.UN,638169
Spain,ESP,2015,"Population, age 25, female",SP.POP.AG25.FE.UN,230602
Spain,ESP,2013,"Population, age 25, female",SP.POP.AG25.FE.UN,245108
Spain,ESP,2012,"Population, age 25, female",SP.POP.AG25.FE.UN,253854
Spain,ESP,2011,"Population, age 25, female",SP.POP.AG25.FE.UN,263758
Spain,ESP,2010,"Population, age 25, female",SP.POP.AG25.FE.UN,274789
Spain,ESP,2009,"Population, age 25, female",SP.POP.AG25.FE.UN,287125
Spain,ESP,2008,"Population, age 25, female",SP.POP.AG25.FE.UN,300375
Spain,ESP,2007,"Population, age 25, female",SP.POP.AG25.FE.UN,313272
Spain,ESP,2006,"Population, age 25, female",SP.POP.AG25.FE.UN,324141
Spain,ESP,2005,"Population, age 25, female",SP.POP.AG25.FE.UN,331822
Spain,ESP,2004,"Population, age 25, female",SP.POP.AG25.FE.UN,335777
Spain,ESP,2003,"Population, age 25, female",SP.POP.AG25.FE.UN,336419
Spain,ESP,2002,"Population, age 25, female",SP.POP.AG25.FE.UN,334729
Spain,ESP,2001,"Population, age 25, female",SP.POP.AG25.FE.UN,332191
Spain,ESP,2000,"Population, age 25, female",SP.POP.AG25.FE.UN,329903
Spain,ESP,1999,"Population, age 25, female",SP.POP.AG25.FE.UN,328147
Spain,ESP,1998,"Population, age 25, female",SP.POP.AG25.FE.UN,326661
Spain,ESP,1997,"Population, age 25, female",SP.POP.AG25.FE.UN,325349
Spain,ESP,1996,"Population, age 25, female",SP.POP.AG25.FE.UN,323956
Spain,ESP,1995,"Population, age 25, female",SP.POP.AG25.FE.UN,322297
Spain,ESP,1994,"Population, age 25, female",SP.POP.AG25.FE.UN,320389
Spain,ESP,1993,"Population, age 25, female",SP.POP.AG25.FE.UN,318353
Spain,ESP,1992,"Population, age 25, female",SP.POP.AG25.FE.UN,316205
Spain,ESP,1991,"Population, age 25, female",SP.POP.AG25.FE.UN,313965
Spain,ESP,1990,"Population, age 25, female",SP.POP.AG25.FE.UN,311625
Spain,ESP,2015,"Population, age 25, male",SP.POP.AG25.MA.UN,243331
Spain,ESP,2014,"Population, age 25, male",SP.POP.AG25.MA.UN,250489
Spain,ESP,2013,"Population, age 25, male",SP.POP.AG25.MA.UN,258574
Spain,ESP,2012,"Population, age 25, male",SP.POP.AG25.MA.UN,267735
Spain,ESP,2011,"Population, age 25, male",SP.POP.AG25.MA.UN,278184
Spain,ESP,2010,"Population, age 25, male",SP.POP.AG25.MA.UN,289931
Spain,ESP,2009,"Population, age 25, male",SP.POP.AG25.MA.UN,303206
Spain,ESP,2008,"Population, age 25, male",SP.POP.AG25.MA.UN,317555
Spain,ESP,2007,"Population, age 25, male",SP.POP.AG25.MA.UN,331499
Spain,ESP,2006,"Population, age 25, male",SP.POP.AG25.MA.UN,343076
Spain,ESP,2005,"Population, age 25, male",SP.POP.AG25.MA.UN,350928
Spain,ESP,2004,"Population, age 25, male",SP.POP.AG25.MA.UN,354425
Spain,ESP,2003,"Population, age 25, male",SP.POP.AG25.MA.UN,354071
Spain,ESP,2002,"Population, age 25, male",SP.POP.AG25.MA.UN,351073
Spain,ESP,2001,"Population, age 25, male",SP.POP.AG25.MA.UN,347233
Spain,ESP,2000,"Population, age 25, male",SP.POP.AG25.MA.UN,343883
Spain,ESP,1999,"Population, age 25, male",SP.POP.AG25.MA.UN,341377
Spain,ESP,1998,"Population, age 25, male",SP.POP.AG25.MA.UN,339385
Spain,ESP,1997,"Population, age 25, male",SP.POP.AG25.MA.UN,337739
Spain,ESP,1996,"Population, age 25, male",SP.POP.AG25.MA.UN,336061
Spain,ESP,1995,"Population, age 25, male",SP.POP.AG25.MA.UN,334075
Spain,ESP,1994,"Population, age 25, male",SP.POP.AG25.MA.UN,331800
Spain,ESP,1993,"Population, age 25, male",SP.POP.AG25.MA.UN,329387
Spain,ESP,1992,"Population, age 25, male",SP.POP.AG25.MA.UN,326816
Spain,ESP,1991,"Population, age 25, male",SP.POP.AG25.MA.UN,324067
Spain,ESP,1990,"Population, age 25, male",SP.POP.AG25.MA.UN,321106
Spain,ESP,2015,"Population, age 25, total",SP.POP.AG25.TO.UN,473933
Spain,ESP,2013,"Population, age 25, total",SP.POP.AG25.TO.UN,503682
Spain,ESP,2012,"Population, age 25, total",SP.POP.AG25.TO.UN,521589
Spain,ESP,2011,"Population, age 25, total",SP.POP.AG25.TO.UN,541942
Spain,ESP,2010,"Population, age 25, total",SP.POP.AG25.TO.UN,564720
Spain,ESP,2009,"Population, age 25, total",SP.POP.AG25.TO.UN,590331
Spain,ESP,2008,"Population, age 25, total",SP.POP.AG25.TO.UN,617930
Spain,ESP,2007,"Population, age 25, total",SP.POP.AG25.TO.UN,644771
Spain,ESP,2006,"Population, age 25, total",SP.POP.AG25.TO.UN,667217
Spain,ESP,2005,"Population, age 25, total",SP.POP.AG25.TO.UN,682750
Spain,ESP,2004,"Population, age 25, total",SP.POP.AG25.TO.UN,690202
Spain,ESP,2003,"Population, age 25, total",SP.POP.AG25.TO.UN,690490
Spain,ESP,2002,"Population, age 25, total",SP.POP.AG25.TO.UN,685802
Spain,ESP,2001,"Population, age 25, total",SP.POP.AG25.TO.UN,679424
Spain,ESP,2000,"Population, age 25, total",SP.POP.AG25.TO.UN,673786
Spain,ESP,1999,"Population, age 25, total",SP.POP.AG25.TO.UN,669524
Spain,ESP,1998,"Population, age 25, total",SP.POP.AG25.TO.UN,666046
Spain,ESP,1997,"Population, age 25, total",SP.POP.AG25.TO.UN,663088
Spain,ESP,1996,"Population, age 25, total",SP.POP.AG25.TO.UN,660017
Spain,ESP,1995,"Population, age 25, total",SP.POP.AG25.TO.UN,656372
Spain,ESP,1994,"Population, age 25, total",SP.POP.AG25.TO.UN,652189
Spain,ESP,1993,"Population, age 25, total",SP.POP.AG25.TO.UN,647740
Spain,ESP,1992,"Population, age 25, total",SP.POP.AG25.TO.UN,643021
Spain,ESP,1991,"Population, age 25, total",SP.POP.AG25.TO.UN,638032
Spain,ESP,1990,"Population, age 25, total",SP.POP.AG25.TO.UN,632731
Spain,ESP,2020,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,611057
Spain,ESP,2019,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,623467
Spain,ESP,2018,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,657328
Spain,ESP,2017,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,691605
Spain,ESP,2016,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,719085
Spain,ESP,2015,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,731975
Spain,ESP,2014,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,741807
Spain,ESP,2013,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,726965
Spain,ESP,2012,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,704826
Spain,ESP,2011,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,681211
Spain,ESP,2010,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,671967
Spain,ESP,2009,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,659060
Spain,ESP,2008,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,639256
Spain,ESP,2007,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,616617
Spain,ESP,2006,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,593125
Spain,ESP,2005,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,577642
Spain,ESP,2004,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,563814
Spain,ESP,2003,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,558782
Spain,ESP,2002,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,556855
Spain,ESP,2001,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,556375
Spain,ESP,2000,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,557461
Spain,ESP,1999,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,563261
Spain,ESP,1998,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,564408
Spain,ESP,1997,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,566611
Spain,ESP,1996,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,571278
Spain,ESP,1995,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,583236
Spain,ESP,1994,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,598781
Spain,ESP,1993,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,607638
Spain,ESP,1992,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,619369
Spain,ESP,1991,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,637093
Spain,ESP,1990,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,664256
Spain,ESP,1989,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,693997
Spain,ESP,1988,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,743704
Spain,ESP,1987,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,795433
Spain,ESP,1986,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,842272
Spain,ESP,1985,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,876899
Spain,ESP,1984,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,908321
Spain,ESP,1983,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,929193
Spain,ESP,1982,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,943985
Spain,ESP,1981,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,954102
Spain,ESP,1980,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,964812
Spain,ESP,1979,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,971543
Spain,ESP,1978,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,966793
Spain,ESP,1977,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,959226
Spain,ESP,1976,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,952248
Spain,ESP,1975,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,949021
Spain,ESP,1974,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,945279
Spain,ESP,1973,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,948795
Spain,ESP,1972,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,953072
Spain,ESP,1971,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,955846
Spain,ESP,1970,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,952019
Spain,ESP,2020,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1258899
Spain,ESP,2019,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1284270
Spain,ESP,2018,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1355839
Spain,ESP,2017,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1428864
Spain,ESP,2016,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1488153
Spain,ESP,2015,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1514665
Spain,ESP,2014,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1535463
Spain,ESP,2013,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1504464
Spain,ESP,2012,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1457666
